;title;views;scientific_name;datetime
470;Galápagos tortoise;25352;Chelonoidis niger;2016-03-01
471;Galápagos tortoise;25563;Chelonoidis niger;2016-04-01
472;Galápagos tortoise;27119;Chelonoidis niger;2016-05-01
473;Galápagos tortoise;21429;Chelonoidis niger;2016-06-01
474;Galápagos tortoise;18288;Chelonoidis niger;2016-07-01
475;Galápagos tortoise;17447;Chelonoidis niger;2016-08-01
476;Galápagos tortoise;30868;Chelonoidis niger;2016-09-01
477;Galápagos tortoise;54133;Chelonoidis niger;2016-10-01
478;Galápagos tortoise;23016;Chelonoidis niger;2016-11-01
479;Galápagos tortoise;17303;Chelonoidis niger;2016-12-01
480;Galápagos tortoise;20194;Chelonoidis niger;2017-01-01
481;Galápagos tortoise;19733;Chelonoidis niger;2017-02-01
482;Galápagos tortoise;25638;Chelonoidis niger;2017-03-01
483;Galápagos tortoise;25356;Chelonoidis niger;2017-04-01
484;Galápagos tortoise;23367;Chelonoidis niger;2017-05-01
485;Galápagos tortoise;18081;Chelonoidis niger;2017-06-01
486;Galápagos tortoise;17669;Chelonoidis niger;2017-07-01
487;Galápagos tortoise;15650;Chelonoidis niger;2017-08-01
488;Galápagos tortoise;18491;Chelonoidis niger;2017-09-01
489;Galápagos tortoise;17756;Chelonoidis niger;2017-10-01
490;Galápagos tortoise;17729;Chelonoidis niger;2017-11-01
491;Galápagos tortoise;16302;Chelonoidis niger;2017-12-01
492;Galápagos tortoise;19299;Chelonoidis niger;2018-01-01
493;Galápagos tortoise;18800;Chelonoidis niger;2018-02-01
494;Galápagos tortoise;21168;Chelonoidis niger;2018-03-01
495;Galápagos tortoise;22075;Chelonoidis niger;2018-04-01
496;Galápagos tortoise;19977;Chelonoidis niger;2018-05-01
497;Galápagos tortoise;16908;Chelonoidis niger;2018-06-01
498;Galápagos tortoise;17594;Chelonoidis niger;2018-07-01
499;Galápagos tortoise;22826;Chelonoidis niger;2018-08-01
500;Galápagos tortoise;20068;Chelonoidis niger;2018-09-01
501;Galápagos tortoise;17553;Chelonoidis niger;2018-10-01
502;Galápagos tortoise;16440;Chelonoidis niger;2018-11-01
503;Galápagos tortoise;16718;Chelonoidis niger;2018-12-01
504;Galápagos tortoise;18714;Chelonoidis niger;2019-01-01
505;Galápagos tortoise;36161;Chelonoidis niger;2019-02-01
506;Galápagos tortoise;20860;Chelonoidis niger;2019-03-01
507;Galápagos tortoise;19203;Chelonoidis niger;2019-04-01
508;Galápagos tortoise;23547;Chelonoidis niger;2019-05-01
509;Galápagos tortoise;17674;Chelonoidis niger;2019-06-01
510;Galápagos tortoise;19947;Chelonoidis niger;2019-07-01
511;Galápagos tortoise;18877;Chelonoidis niger;2019-08-01
512;Galápagos tortoise;20781;Chelonoidis niger;2019-09-01
513;Galápagos tortoise;20804;Chelonoidis niger;2019-10-01
514;Galápagos tortoise;17996;Chelonoidis niger;2019-11-01
515;Galápagos tortoise;18304;Chelonoidis niger;2019-12-01
516;Galápagos tortoise;31255;Chelonoidis niger;2020-01-01
517;Galápagos tortoise;22455;Chelonoidis niger;2020-02-01
518;Galápagos tortoise;19374;Chelonoidis niger;2020-03-01
519;Galápagos tortoise;23781;Chelonoidis niger;2020-04-01
520;Galápagos tortoise;25452;Chelonoidis niger;2020-05-01
521;Galápagos tortoise;27600;Chelonoidis niger;2020-06-01
522;Galápagos tortoise;19527;Chelonoidis niger;2020-07-01
523;Galápagos tortoise;20077;Chelonoidis niger;2020-08-01
524;Galápagos tortoise;17705;Chelonoidis niger;2020-09-01
525;Galápagos tortoise;20610;Chelonoidis niger;2020-10-01
526;Galápagos tortoise;18435;Chelonoidis niger;2020-11-01
527;Galápagos tortoise;27740;Chelonoidis niger;2020-12-01
528;Komodo dragon;96025;Varanus komodoensis;2015-07-01
529;Komodo dragon;89566;Varanus komodoensis;2015-08-01
530;Komodo dragon;94265;Varanus komodoensis;2015-09-01
531;Komodo dragon;270533;Varanus komodoensis;2015-10-01
532;Komodo dragon;118457;Varanus komodoensis;2015-11-01
533;Komodo dragon;111915;Varanus komodoensis;2015-12-01
534;Komodo dragon;116066;Varanus komodoensis;2016-01-01
535;Komodo dragon;107549;Varanus komodoensis;2016-02-01
536;Komodo dragon;112770;Varanus komodoensis;2016-03-01
537;Komodo dragon;120509;Varanus komodoensis;2016-04-01
538;Komodo dragon;120478;Varanus komodoensis;2016-05-01
539;Komodo dragon;146273;Varanus komodoensis;2016-06-01
540;Komodo dragon;97174;Varanus komodoensis;2016-07-01
541;Komodo dragon;98275;Varanus komodoensis;2016-08-01
542;Komodo dragon;109354;Varanus komodoensis;2016-09-01
543;Komodo dragon;100796;Varanus komodoensis;2016-10-01
544;Komodo dragon;150809;Varanus komodoensis;2016-11-01
545;Komodo dragon;100370;Varanus komodoensis;2016-12-01
546;Komodo dragon;107573;Varanus komodoensis;2017-01-01
547;Komodo dragon;124991;Varanus komodoensis;2017-02-01
548;Komodo dragon;211623;Varanus komodoensis;2017-03-01
549;Komodo dragon;119198;Varanus komodoensis;2017-04-01
550;Komodo dragon;149936;Varanus komodoensis;2017-05-01
551;Komodo dragon;100667;Varanus komodoensis;2017-06-01
552;Komodo dragon;95576;Varanus komodoensis;2017-07-01
553;Komodo dragon;89682;Varanus komodoensis;2017-08-01
554;Komodo dragon;81814;Varanus komodoensis;2017-09-01
555;Komodo dragon;87336;Varanus komodoensis;2017-10-01
556;Komodo dragon;87798;Varanus komodoensis;2017-11-01
557;Komodo dragon;99809;Varanus komodoensis;2017-12-01
558;Komodo dragon;127656;Varanus komodoensis;2018-01-01
559;Komodo dragon;110604;Varanus komodoensis;2018-02-01
560;Komodo dragon;117347;Varanus komodoensis;2018-03-01
561;Komodo dragon;118518;Varanus komodoensis;2018-04-01
562;Komodo dragon;118584;Varanus komodoensis;2018-05-01
563;Komodo dragon;107712;Varanus komodoensis;2018-06-01
564;Komodo dragon;105617;Varanus komodoensis;2018-07-01
565;Komodo dragon;109197;Varanus komodoensis;2018-08-01
566;Komodo dragon;109187;Varanus komodoensis;2018-09-01
567;Komodo dragon;99499;Varanus komodoensis;2018-10-01
568;Komodo dragon;102673;Varanus komodoensis;2018-11-01
569;Komodo dragon;107655;Varanus komodoensis;2018-12-01
570;Komodo dragon;108622;Varanus komodoensis;2019-01-01
571;Komodo dragon;93810;Varanus komodoensis;2019-02-01
572;Komodo dragon;105631;Varanus komodoensis;2019-03-01
573;Komodo dragon;125558;Varanus komodoensis;2019-04-01
574;Komodo dragon;103191;Varanus komodoensis;2019-05-01
575;Komodo dragon;89944;Varanus komodoensis;2019-06-01
576;Komodo dragon;121621;Varanus komodoensis;2019-07-01
577;Komodo dragon;99412;Varanus komodoensis;2019-08-01
578;Komodo dragon;93950;Varanus komodoensis;2019-09-01
579;Komodo dragon;101562;Varanus komodoensis;2019-10-01
580;Komodo dragon;97098;Varanus komodoensis;2019-11-01
581;Komodo dragon;87142;Varanus komodoensis;2019-12-01
582;Komodo dragon;95114;Varanus komodoensis;2020-01-01
583;Komodo dragon;98238;Varanus komodoensis;2020-02-01
584;Komodo dragon;98432;Varanus komodoensis;2020-03-01
585;Komodo dragon;110568;Varanus komodoensis;2020-04-01
586;Komodo dragon;113240;Varanus komodoensis;2020-05-01
587;Komodo dragon;100241;Varanus komodoensis;2020-06-01
588;Komodo dragon;100464;Varanus komodoensis;2020-07-01
589;Komodo dragon;100827;Varanus komodoensis;2020-08-01
590;Komodo dragon;96407;Varanus komodoensis;2020-09-01
591;Komodo dragon;122241;Varanus komodoensis;2020-10-01
592;Komodo dragon;99517;Varanus komodoensis;2020-11-01
593;Komodo dragon;104605;Varanus komodoensis;2020-12-01
594;Lion;297740;Panthera leo;2015-07-01
595;Lion;302355;Panthera leo;2015-08-01
596;Lion;218628;Panthera leo;2015-09-01
597;Lion;244336;Panthera leo;2015-10-01
598;Lion;225724;Panthera leo;2015-11-01
599;Lion;206398;Panthera leo;2015-12-01
600;Lion;227687;Panthera leo;2016-01-01
601;Lion;225684;Panthera leo;2016-02-01
602;Lion;218844;Panthera leo;2016-03-01
603;Lion;221073;Panthera leo;2016-04-01
604;Lion;235452;Panthera leo;2016-05-01
605;Lion;206112;Panthera leo;2016-06-01
606;Lion;181268;Panthera leo;2016-07-01
607;Lion;176516;Panthera leo;2016-08-01
608;Lion;191897;Panthera leo;2016-09-01
609;Lion;195724;Panthera leo;2016-10-01
610;Lion;204126;Panthera leo;2016-11-01
611;Lion;192792;Panthera leo;2016-12-01
612;Lion;215093;Panthera leo;2017-01-01
613;Lion;223581;Panthera leo;2017-02-01
614;Lion;574872;Panthera leo;2017-03-01
615;Lion;176807;Panthera leo;2017-04-01
616;Lion;186691;Panthera leo;2017-05-01
617;Lion;167252;Panthera leo;2017-06-01
618;Lion;177897;Panthera leo;2017-07-01
619;Lion;169418;Panthera leo;2017-08-01
620;Lion;176699;Panthera leo;2017-09-01
621;Lion;190160;Panthera leo;2017-10-01
622;Lion;185713;Panthera leo;2017-11-01
623;Lion;160851;Panthera leo;2017-12-01
624;Lion;197425;Panthera leo;2018-01-01
625;Lion;187493;Panthera leo;2018-02-01
626;Lion;212402;Panthera leo;2018-03-01
627;Lion;221034;Panthera leo;2018-04-01
628;Lion;203977;Panthera leo;2018-05-01
629;Lion;173895;Panthera leo;2018-06-01
630;Lion;188521;Panthera leo;2018-07-01
631;Lion;171195;Panthera leo;2018-08-01
632;Lion;176516;Panthera leo;2018-09-01
633;Lion;198644;Panthera leo;2018-10-01
634;Lion;190294;Panthera leo;2018-11-01
635;Lion;177740;Panthera leo;2018-12-01
636;Lion;181509;Panthera leo;2019-01-01
637;Lion;174315;Panthera leo;2019-02-01
638;Lion;173666;Panthera leo;2019-03-01
639;Lion;166901;Panthera leo;2019-04-01
640;Lion;159576;Panthera leo;2019-05-01
641;Lion;148239;Panthera leo;2019-06-01
642;Lion;206899;Panthera leo;2019-07-01
643;Lion;185866;Panthera leo;2019-08-01
644;Lion;166536;Panthera leo;2019-09-01
645;Lion;175450;Panthera leo;2019-10-01
646;Lion;164913;Panthera leo;2019-11-01
647;Lion;143828;Panthera leo;2019-12-01
648;Lion;166500;Panthera leo;2020-01-01
649;Lion;172694;Panthera leo;2020-02-01
650;Lion;574083;Panthera leo;2020-03-01
651;Lion;356488;Panthera leo;2020-04-01
652;Lion;206149;Panthera leo;2020-05-01
653;Lion;165270;Panthera leo;2020-06-01
654;Lion;169081;Panthera leo;2020-07-01
655;Lion;180029;Panthera leo;2020-08-01
656;Lion;180315;Panthera leo;2020-09-01
657;Lion;187222;Panthera leo;2020-10-01
658;Lion;177407;Panthera leo;2020-11-01
659;Lion;170514;Panthera leo;2020-12-01
660;Asian elephant;23946;Elephas maximus;2015-07-01
661;Asian elephant;25948;Elephas maximus;2015-08-01
662;Asian elephant;22538;Elephas maximus;2015-09-01
663;Asian elephant;27046;Elephas maximus;2015-10-01
664;Asian elephant;25478;Elephas maximus;2015-11-01
665;Asian elephant;22305;Elephas maximus;2015-12-01
666;Asian elephant;29026;Elephas maximus;2016-01-01
667;Asian elephant;27521;Elephas maximus;2016-02-01
668;Asian elephant;28675;Elephas maximus;2016-03-01
669;Asian elephant;30857;Elephas maximus;2016-04-01
670;Asian elephant;35530;Elephas maximus;2016-05-01
671;Asian elephant;29074;Elephas maximus;2016-06-01
672;Asian elephant;25520;Elephas maximus;2016-07-01
673;Asian elephant;26023;Elephas maximus;2016-08-01
674;Asian elephant;28320;Elephas maximus;2016-09-01
675;Asian elephant;28939;Elephas maximus;2016-10-01
676;Asian elephant;29059;Elephas maximus;2016-11-01
677;Asian elephant;26769;Elephas maximus;2016-12-01
678;Asian elephant;31685;Elephas maximus;2017-01-01
679;Asian elephant;31373;Elephas maximus;2017-02-01
680;Asian elephant;34056;Elephas maximus;2017-03-01
681;Asian elephant;28632;Elephas maximus;2017-04-01
682;Asian elephant;33406;Elephas maximus;2017-05-01
683;Asian elephant;28598;Elephas maximus;2017-06-01
684;Asian elephant;26058;Elephas maximus;2017-07-01
685;Asian elephant;26833;Elephas maximus;2017-08-01
686;Asian elephant;24700;Elephas maximus;2017-09-01
687;Asian elephant;27733;Elephas maximus;2017-10-01
688;Asian elephant;31582;Elephas maximus;2017-11-01
689;Asian elephant;26522;Elephas maximus;2017-12-01
690;Asian elephant;30935;Elephas maximus;2018-01-01
691;Asian elephant;29070;Elephas maximus;2018-02-01
692;Asian elephant;34940;Elephas maximus;2018-03-01
693;Asian elephant;32312;Elephas maximus;2018-04-01
694;Asian elephant;33421;Elephas maximus;2018-05-01
695;Asian elephant;24786;Elephas maximus;2018-06-01
696;Asian elephant;24155;Elephas maximus;2018-07-01
697;Asian elephant;24550;Elephas maximus;2018-08-01
698;Asian elephant;24269;Elephas maximus;2018-09-01
699;Asian elephant;25770;Elephas maximus;2018-10-01
700;Asian elephant;25807;Elephas maximus;2018-11-01
701;Asian elephant;25469;Elephas maximus;2018-12-01
702;Asian elephant;27495;Elephas maximus;2019-01-01
703;Asian elephant;26534;Elephas maximus;2019-02-01
704;Asian elephant;28622;Elephas maximus;2019-03-01
705;Asian elephant;29554;Elephas maximus;2019-04-01
706;Asian elephant;31499;Elephas maximus;2019-05-01
707;Asian elephant;24564;Elephas maximus;2019-06-01
708;Asian elephant;25875;Elephas maximus;2019-07-01
709;Asian elephant;26853;Elephas maximus;2019-08-01
710;Asian elephant;24885;Elephas maximus;2019-09-01
711;Asian elephant;29309;Elephas maximus;2019-10-01
712;Asian elephant;26743;Elephas maximus;2019-11-01
713;Asian elephant;23927;Elephas maximus;2019-12-01
714;Asian elephant;26233;Elephas maximus;2020-01-01
715;Asian elephant;27532;Elephas maximus;2020-02-01
716;Asian elephant;30395;Elephas maximus;2020-03-01
717;Asian elephant;32447;Elephas maximus;2020-04-01
718;Asian elephant;28760;Elephas maximus;2020-05-01
719;Asian elephant;27014;Elephas maximus;2020-06-01
720;Asian elephant;23572;Elephas maximus;2020-07-01
721;Asian elephant;25910;Elephas maximus;2020-08-01
722;Asian elephant;26544;Elephas maximus;2020-09-01
723;Asian elephant;28866;Elephas maximus;2020-10-01
724;Asian elephant;30320;Elephas maximus;2020-11-01
725;Asian elephant;27999;Elephas maximus;2020-12-01
726;Western gorilla;7002;Gorilla gorilla;2015-07-01
727;Western gorilla;7415;Gorilla gorilla;2015-08-01
728;Western gorilla;7647;Gorilla gorilla;2015-09-01
729;Western gorilla;8141;Gorilla gorilla;2015-10-01
730;Western gorilla;9089;Gorilla gorilla;2015-11-01
731;Western gorilla;8382;Gorilla gorilla;2015-12-01
732;Western gorilla;9459;Gorilla gorilla;2016-01-01
733;Western gorilla;8936;Gorilla gorilla;2016-02-01
734;Western gorilla;9717;Gorilla gorilla;2016-03-01
735;Western gorilla;10588;Gorilla gorilla;2016-04-01
736;Western gorilla;23587;Gorilla gorilla;2016-05-01
737;Western gorilla;23678;Gorilla gorilla;2016-06-01
738;Western gorilla;9352;Gorilla gorilla;2016-07-01
739;Western gorilla;11911;Gorilla gorilla;2016-08-01
740;Western gorilla;19348;Gorilla gorilla;2016-09-01
741;Western gorilla;10606;Gorilla gorilla;2016-10-01
742;Western gorilla;9339;Gorilla gorilla;2016-11-01
743;Western gorilla;9530;Gorilla gorilla;2016-12-01
744;Western gorilla;13326;Gorilla gorilla;2017-01-01
745;Western gorilla;10200;Gorilla gorilla;2017-02-01
746;Western gorilla;12491;Gorilla gorilla;2017-03-01
747;Western gorilla;9954;Gorilla gorilla;2017-04-01
748;Western gorilla;10590;Gorilla gorilla;2017-05-01
749;Western gorilla;8798;Gorilla gorilla;2017-06-01
750;Western gorilla;10601;Gorilla gorilla;2017-07-01
751;Western gorilla;8906;Gorilla gorilla;2017-08-01
752;Western gorilla;7444;Gorilla gorilla;2017-09-01
753;Western gorilla;9396;Gorilla gorilla;2017-10-01
754;Western gorilla;11975;Gorilla gorilla;2017-11-01
755;Western gorilla;9094;Gorilla gorilla;2017-12-01
756;Western gorilla;9905;Gorilla gorilla;2018-01-01
757;Western gorilla;9206;Gorilla gorilla;2018-02-01
758;Western gorilla;11091;Gorilla gorilla;2018-03-01
759;Western gorilla;11382;Gorilla gorilla;2018-04-01
760;Western gorilla;10351;Gorilla gorilla;2018-05-01
761;Western gorilla;10946;Gorilla gorilla;2018-06-01
762;Western gorilla;9896;Gorilla gorilla;2018-07-01
763;Western gorilla;9640;Gorilla gorilla;2018-08-01
764;Western gorilla;8908;Gorilla gorilla;2018-09-01
765;Western gorilla;8060;Gorilla gorilla;2018-10-01
766;Western gorilla;8675;Gorilla gorilla;2018-11-01
767;Western gorilla;8162;Gorilla gorilla;2018-12-01
768;Western gorilla;8757;Gorilla gorilla;2019-01-01
769;Western gorilla;9021;Gorilla gorilla;2019-02-01
770;Western gorilla;9745;Gorilla gorilla;2019-03-01
771;Western gorilla;11540;Gorilla gorilla;2019-04-01
772;Western gorilla;10467;Gorilla gorilla;2019-05-01
773;Western gorilla;8125;Gorilla gorilla;2019-06-01
774;Western gorilla;8524;Gorilla gorilla;2019-07-01
775;Western gorilla;9070;Gorilla gorilla;2019-08-01
776;Western gorilla;10217;Gorilla gorilla;2019-09-01
777;Western gorilla;9787;Gorilla gorilla;2019-10-01
778;Western gorilla;10693;Gorilla gorilla;2019-11-01
779;Western gorilla;9199;Gorilla gorilla;2019-12-01
780;Western gorilla;11178;Gorilla gorilla;2020-01-01
781;Western gorilla;11993;Gorilla gorilla;2020-02-01
782;Western gorilla;13412;Gorilla gorilla;2020-03-01
783;Western gorilla;15112;Gorilla gorilla;2020-04-01
784;Western gorilla;12917;Gorilla gorilla;2020-05-01
785;Western gorilla;10214;Gorilla gorilla;2020-06-01
786;Western gorilla;11821;Gorilla gorilla;2020-07-01
787;Western gorilla;12061;Gorilla gorilla;2020-08-01
788;Western gorilla;11386;Gorilla gorilla;2020-09-01
789;Western gorilla;12082;Gorilla gorilla;2020-10-01
790;Western gorilla;11524;Gorilla gorilla;2020-11-01
791;Western gorilla;11283;Gorilla gorilla;2020-12-01
792;Black rhinoceros;31694;Diceros bicornis;2015-07-01
793;Black rhinoceros;29025;Diceros bicornis;2015-08-01
794;Black rhinoceros;26231;Diceros bicornis;2015-09-01
795;Black rhinoceros;26093;Diceros bicornis;2015-10-01
796;Black rhinoceros;29005;Diceros bicornis;2015-11-01
797;Black rhinoceros;23531;Diceros bicornis;2015-12-01
798;Black rhinoceros;67111;Diceros bicornis;2016-01-01
799;Black rhinoceros;66973;Diceros bicornis;2016-02-01
800;Black rhinoceros;37071;Diceros bicornis;2016-03-01
801;Black rhinoceros;61760;Diceros bicornis;2016-04-01
802;Black rhinoceros;41548;Diceros bicornis;2016-05-01
803;Black rhinoceros;41860;Diceros bicornis;2016-06-01
804;Black rhinoceros;23753;Diceros bicornis;2016-07-01
805;Black rhinoceros;24607;Diceros bicornis;2016-08-01
806;Black rhinoceros;28029;Diceros bicornis;2016-09-01
807;Black rhinoceros;34623;Diceros bicornis;2016-10-01
808;Black rhinoceros;33654;Diceros bicornis;2016-11-01
809;Black rhinoceros;25170;Diceros bicornis;2016-12-01
810;Black rhinoceros;27607;Diceros bicornis;2017-01-01
811;Black rhinoceros;61058;Diceros bicornis;2017-02-01
812;Black rhinoceros;37441;Diceros bicornis;2017-03-01
813;Black rhinoceros;27263;Diceros bicornis;2017-04-01
814;Black rhinoceros;29840;Diceros bicornis;2017-05-01
815;Black rhinoceros;21610;Diceros bicornis;2017-06-01
816;Black rhinoceros;19932;Diceros bicornis;2017-07-01
817;Black rhinoceros;19928;Diceros bicornis;2017-08-01
818;Black rhinoceros;20195;Diceros bicornis;2017-09-01
819;Black rhinoceros;22264;Diceros bicornis;2017-10-01
820;Black rhinoceros;24654;Diceros bicornis;2017-11-01
821;Black rhinoceros;21853;Diceros bicornis;2017-12-01
822;Black rhinoceros;24641;Diceros bicornis;2018-01-01
823;Black rhinoceros;22133;Diceros bicornis;2018-02-01
824;Black rhinoceros;62943;Diceros bicornis;2018-03-01
825;Black rhinoceros;29090;Diceros bicornis;2018-04-01
826;Black rhinoceros;29376;Diceros bicornis;2018-05-01
827;Black rhinoceros;20889;Diceros bicornis;2018-06-01
828;Black rhinoceros;25750;Diceros bicornis;2018-07-01
829;Black rhinoceros;29571;Diceros bicornis;2018-08-01
830;Black rhinoceros;20136;Diceros bicornis;2018-09-01
831;Black rhinoceros;21012;Diceros bicornis;2018-10-01
832;Black rhinoceros;21716;Diceros bicornis;2018-11-01
833;Black rhinoceros;20216;Diceros bicornis;2018-12-01
834;Black rhinoceros;22539;Diceros bicornis;2019-01-01
835;Black rhinoceros;19386;Diceros bicornis;2019-02-01
836;Black rhinoceros;20719;Diceros bicornis;2019-03-01
837;Black rhinoceros;24887;Diceros bicornis;2019-04-01
838;Black rhinoceros;24886;Diceros bicornis;2019-05-01
839;Black rhinoceros;17458;Diceros bicornis;2019-06-01
840;Black rhinoceros;19014;Diceros bicornis;2019-07-01
