scientific_name;GPE;GPE
Gorilla beringei;Beni;1
Gorilla beringei;Bermuda;1
Gorilla beringei;Bornean;1
Gorilla beringei;Borneo Orang;1
Gorilla beringei;Bratislava;1
Gorilla beringei;Buffalo;1
Gorilla beringei;Buhoma;1
Gorilla beringei;Bukima;1
Gorilla beringei;Bwindi, Uganda;1
Gorilla beringei;COVID-19;1
Gorilla beringei;California;1
Gorilla beringei;Canada;1
Gorilla beringei;Chad;1
Gorilla beringei;Cinta;1
Gorilla beringei;Côte d’Ivoire;1
Gorilla beringei;DR;1
Gorilla beringei;Darfur;1
Gorilla beringei;Delhi;1
Gorilla beringei;Democratic Republic of the Congo;1
Gorilla beringei;Devon;1
Gorilla beringei;England;1
Gorilla beringei;Entebbe;1
Gorilla beringei;Equatorial Guinea;1
Gorilla beringei;Fabra;1
Gorilla beringei;France;1
Gorilla beringei;Geneva;1
Gorilla beringei;Glasgow;1
Gorilla beringei;Goma Lake;1
Gorilla beringei;Gray;1
Gorilla beringei;Hollywood;1
Gorilla beringei;Hornaday;1
Gorilla beringei;Icumbi;1
Gorilla beringei;Imani;1
Gorilla beringei;India;1
Gorilla beringei;Indochina;1
Gorilla beringei;Ituri;1
Gorilla beringei;Ituri Democratic Republic of the;1
Gorilla beringei;KAMPALA;1
Gorilla beringei;KINIGI;1
Gorilla beringei;Kami;1
Gorilla beringei;Kampala;1
Gorilla beringei;Kebi;1
Gorilla beringei;King Kong;1
Gorilla beringei;Kinshasa;1
Gorilla beringei;Kinyarwanda;1
Gorilla beringei;Kokamo;1
Gorilla beringei;Kümpel;1
Gorilla beringei;LOS ANGELES;1
Gorilla beringei;Lake Kivu Kigali;1
Gorilla beringei;Lake Rwanyakazinga;1
Gorilla beringei;Laos;1
Gorilla beringei;Luberto;1
Gorilla beringei;Madagascar;1
Gorilla beringei;Maldives;1
Gorilla beringei;Mali;1
Gorilla beringei;Manila Bay;1
Gorilla beringei;Mexico;1
Gorilla beringei;Midway;1
Gorilla beringei;Mishmi Hills;1
Gorilla beringei;Mokolo;1
Gorilla beringei;Mugisha;1
Gorilla beringei;Nairobi;1
Gorilla beringei;New Guinea;1
Gorilla beringei;New York’s;1
Gorilla beringei;New Zealand;1
Gorilla beringei;Ngobobo;1
Gorilla beringei;North Kivu Province;1
Gorilla beringei;North-Kivu;1
Gorilla beringei;Northwest Borneo;1
Gorilla beringei;Nyatura;1
Gorilla beringei;OSLO;1
Gorilla beringei;Orangutan Indah;1
Gorilla beringei;Papua New Guinea;1
Gorilla beringei;Peeblesshire;1
Gorilla beringei;Prosper Kaberabose;1
Gorilla beringei;Príncipe;1
Gorilla beringei;Quebec;1
Gorilla beringei;Refisch;1
Gorilla beringei;Republic of Congo;1
Gorilla beringei;Rhode Island;1
Gorilla beringei;Salonga;1
Gorilla beringei;Senegal;1
Gorilla beringei;Sierra Leone;1
Gorilla beringei;St. Louis;1
Gorilla beringei;Sumatran;1
Gorilla beringei;São Tomé;1
Gorilla beringei;TANZANIA;1
Gorilla beringei;Tapanuli;1
Gorilla beringei;U.K.;1
Gorilla beringei;Uganda Eastern;1
Gorilla beringei;United States;1
Gorilla beringei;Utah;1
Gorilla beringei;Vietnam;1
Gorilla beringei;Washington;1
Gorilla beringei;Winston;1
Gorilla beringei;[Democratic Republic of the] Congo;1
Gorilla beringei;a Democratic Republic of the;1
Gorilla beringei;central Democratic Republic of the Congo;1
Gorilla beringei;eastern Democratic Republic of the Congo;1
Gorilla beringei;northernmost Democratic Republic of the Congo;1
Gorilla beringei;the Belgian Congo;1
Gorilla beringei;the Democratic Republic of the Congo (;1
Gorilla beringei;Òlola;1
Gorilla gorilla;Congo;51
Gorilla gorilla;Gabon;35
Gorilla gorilla;Cameroon;33
Gorilla gorilla;Nigeria;27
Gorilla gorilla;Equatorial Guinea;25
Gorilla gorilla;Uganda;24
Gorilla gorilla;Mongabay;17
Gorilla gorilla;Central Africa;15
Gorilla gorilla;DRC;15
Gorilla gorilla;Thailand;15
Gorilla gorilla;Angola;14
Gorilla gorilla;the Republic of Congo;14
Gorilla gorilla;the Democratic Republic of Congo;13
Gorilla gorilla;Rwanda;12
Gorilla gorilla;Zoo Atlanta;11
Gorilla gorilla;the Democratic Republic of the Congo;9
Gorilla gorilla;the Republic of the Congo;9
Gorilla gorilla;Harambe;8
Gorilla gorilla;Safari Park;7
Gorilla gorilla;Animal Kingdom;5
Gorilla gorilla;Atlanta;5
Gorilla gorilla;Brownsville;5
Gorilla gorilla;Calabar;5
Gorilla gorilla;Alberta;4
Gorilla gorilla;Angelenos;4
Gorilla gorilla;Borneo;4
Gorilla gorilla;DR Congo;4
Gorilla gorilla;France;4
Gorilla gorilla;Ktembe;4
Gorilla gorilla;London;4
Gorilla gorilla;Seattle;4
Gorilla gorilla;UK;4
Gorilla gorilla;Brazzaville;3
Gorilla gorilla;Democratic Republic of Congo;3
Gorilla gorilla;Kentucky;3
Gorilla gorilla;LOS ANGELES;3
Gorilla gorilla;Pinta Island;3
Gorilla gorilla;South Kivu;3
Gorilla gorilla;US;3
Gorilla gorilla;Virunga;3
Gorilla gorilla;West Africa;3
Gorilla gorilla;Alaska;2
Gorilla gorilla;Aquarium;2
Gorilla gorilla;Bikaba;2
Gorilla gorilla;Boulder;2
Gorilla gorilla;Butatong;2
Gorilla gorilla;CA;2
Gorilla gorilla;California;2
Gorilla gorilla;Cassie;2
Gorilla gorilla;Central African Republic;2
Gorilla gorilla;Chicago;2
Gorilla gorilla;Colo;2
Gorilla gorilla;Colorado;2
Gorilla gorilla;Conkouati;2
Gorilla gorilla;Democratic Republic of the;2
Gorilla gorilla;Ecuador;2
Gorilla gorilla;Equatorial Guinea’s;2
Gorilla gorilla;Escondido;2
Gorilla gorilla;Etiendem;2
Gorilla gorilla;Garden;2
Gorilla gorilla;Germany;2
Gorilla gorilla;IFLs;2
Gorilla gorilla;Imong;2
Gorilla gorilla;India;2
Gorilla gorilla;Indonesia;2
Gorilla gorilla;Kenya;2
Gorilla gorilla;Kinshasa;2
Gorilla gorilla;Los Angeles;2
Gorilla gorilla;Louisville;2
Gorilla gorilla;Madagascar;2
Gorilla gorilla;Maryland;2
Gorilla gorilla;Nadami;2
Gorilla gorilla;Omaha;2
Gorilla gorilla;Republic of Congo;2
Gorilla gorilla;South Carolina;2
Gorilla gorilla;Strindberg;2
Gorilla gorilla;The Republic of the Congo;2
Gorilla gorilla;Townsend;2
Gorilla gorilla;USA;2
Gorilla gorilla;Washington;2
Gorilla gorilla;Winston;2
Gorilla gorilla;the United States;2
Gorilla gorilla;07/02/2012;1
Gorilla gorilla;ATLANTA;1
Gorilla gorilla;Akaike;1
Gorilla gorilla;Akwa Ibom;1
Gorilla gorilla;Ayina;1
Gorilla gorilla;BUTATONG;1
Gorilla gorilla;Bangladesh;1
Gorilla gorilla;Bashu;1
Gorilla gorilla;Bengal;1
Gorilla gorilla;Benue;1
Gorilla gorilla;Bergl;1
Gorilla gorilla;Berkeley;1
Gorilla gorilla;Besali;1
Gorilla gorilla;Brazil;1
Gorilla gorilla;Brookeville;1
Gorilla gorilla;Brooks Falls;1
Gorilla gorilla;Buffalo;1
Gorilla gorilla;Burhinyi;1
Gorilla gorilla;CHICAGO;1
Gorilla gorilla;CR;1
Gorilla gorilla;Calif.;1
Gorilla gorilla;Cecil;1
Gorilla gorilla;Central Africa’s;1
Gorilla gorilla;Chelonia;1
Gorilla gorilla;China;1
Gorilla gorilla;Cincinnati;1
Gorilla gorilla;Cross River;1
Gorilla gorilla;Côte d'Ivoire;1
Gorilla gorilla;D.C.;1
Gorilla gorilla;Dinagat;1
Gorilla gorilla;East Africa;1
Gorilla gorilla;Ebonyi;1
Gorilla gorilla;Eden;1
Gorilla gorilla;Edo;1
Gorilla gorilla;Ekendi;1
Gorilla gorilla;Ekonganaku;1
Gorilla gorilla;Florida;1
Gorilla gorilla;Ghana;1
Gorilla gorilla;Glenwood Canyon;1
Gorilla gorilla;Golden State;1
Gorilla gorilla;Griffith Park;1
Gorilla gorilla;Hainan;1
Gorilla gorilla;Hawthorne Heights;1
Gorilla gorilla;Ikemeh;1
Gorilla gorilla;Ikom;1
Gorilla gorilla;Isabella Island;1
Gorilla gorilla;J.F.;1
Gorilla gorilla;Joanne;1
Gorilla gorilla;Journeys Discovering Africa;1
Gorilla gorilla;Kikoto;1
Gorilla gorilla;Kitoko;1
Gorilla gorilla;Labradors;1
Gorilla gorilla;Leipzig;1
Gorilla gorilla;Linder;1
Gorilla gorilla;Loaka;1
Gorilla gorilla;M.K.;1
Gorilla gorilla;Makara;1
Gorilla gorilla;Malaysia;1
Gorilla gorilla;Mexico;1
Gorilla gorilla;Minne;1
Gorilla gorilla;Mongane;1
Gorilla gorilla;Monifa;1
Gorilla gorilla;N.Y.;1
Gorilla gorilla;Ndakasi;1
Gorilla gorilla;New York;1
Gorilla gorilla;Oates;1
Gorilla gorilla;Odukpani;1
Gorilla gorilla;Okiro;1
Gorilla gorilla;Okwo;1
Gorilla gorilla;Orange;1
Gorilla gorilla;PA;1
Gorilla gorilla;Papua New Guinea;1
Gorilla gorilla;Peru;1
Gorilla gorilla;Philippines;1
Gorilla gorilla;Regents Park;1
Gorilla gorilla;Republic of the Congo;1
Gorilla gorilla;SAN;1
Gorilla gorilla;SAN FRANCISCO Monifa;1
Gorilla gorilla;SANTA BARBARA;1
Gorilla gorilla;SEATTLE;1
Gorilla gorilla;Saharan Africa;1
Gorilla gorilla;San Francisco;1
Gorilla gorilla;San Mateo;1
Gorilla gorilla;South Kivu Province;1
Gorilla gorilla;Spain;1
Gorilla gorilla;St. Louis;1
Gorilla gorilla;Sumatran;1
Gorilla gorilla;Sweden;1
Gorilla gorilla;Tacoma;1
Gorilla gorilla;Tampa;1
Gorilla gorilla;Twitter @ApryleVetMD;1
Gorilla gorilla;U.K.;1
Gorilla gorilla;Ventura;1
Gorilla gorilla;W.;1
Gorilla gorilla;WA;1
Gorilla gorilla;Washington State;1
Gorilla gorilla;Zaire;1
Gorilla gorilla;births;1
Gorilla gorilla;northern Republic of Congo;1
Gorilla gorilla;safaris;1
Gorilla gorilla;southwest Nigeria;1
Gorilla gorilla;the Democratic Republic of the;1
Gorilla gorilla;the Inhabitants of Brazil;1
Gorilla gorilla;the Republic of the;1
Gorilla gorilla;the United Kingdom;1
Gorilla gorilla;the northern Republic of Congo;1
Gorilla gorilla;western Republic of Congo;1
Helarctos malayanus;Malaysia;62
Helarctos malayanus;China;42
Helarctos malayanus;Selangor;26
Helarctos malayanus;Indonesia;23
Helarctos malayanus;Thailand;19
Helarctos malayanus;Cambodia;16
Helarctos malayanus;Vietnam;12
Helarctos malayanus;US;10
Helarctos malayanus;Kuala Langat;9
Helarctos malayanus;Borneo;8
Helarctos malayanus;Kuala Lumpur;7
Helarctos malayanus;Ohio;7
Helarctos malayanus;Laos;6
Helarctos malayanus;Perhilitan;6
Helarctos malayanus;Bintulu;5
Helarctos malayanus;England;5
Helarctos malayanus;Malaysiakini;5
Helarctos malayanus;Sabah;5
Helarctos malayanus;Singapore;5
Helarctos malayanus;Australia;4
Helarctos malayanus;UK;4
Helarctos malayanus;the United States;4
Helarctos malayanus;Bangladesh;3
Helarctos malayanus;Canada;3
Helarctos malayanus;Chester;3
Helarctos malayanus;Demak Laut;3
Helarctos malayanus;Hilo;3
Helarctos malayanus;India;3
Helarctos malayanus;Kampung;3
Helarctos malayanus;Mekong;3
Helarctos malayanus;Russia;3
Helarctos malayanus;Sepilok;3
Helarctos malayanus;Serengeti;3
Helarctos malayanus;Tanzania;3
Helarctos malayanus;Temuan Orang;3
Helarctos malayanus;the Orang Asli;3
Helarctos malayanus;Canberra;2
Helarctos malayanus;Eureka;2
Helarctos malayanus;Hawaii;2
Helarctos malayanus;London;2
Helarctos malayanus;Minneapolis;2
Helarctos malayanus;Mongabay;2
Helarctos malayanus;Nevada;2
Helarctos malayanus;Penampang;2
Helarctos malayanus;Peninsular Malaysia;2
Helarctos malayanus;Sandakan;2
Helarctos malayanus;Srinagar;2
Helarctos malayanus;Sumatran;2
Helarctos malayanus;Tahoe;2
Helarctos malayanus;Temuan;2
Helarctos malayanus;Washington;2
Helarctos malayanus;Wuhan;2
Helarctos malayanus;Yunnan;2
Helarctos malayanus;Adelaide;1
Helarctos malayanus;Alaska;1
Helarctos malayanus;Alberta;1
Helarctos malayanus;Banff;1
Helarctos malayanus;Beijing;1
Helarctos malayanus;Betong;1
Helarctos malayanus;Bornean;1
Helarctos malayanus;British Columbia;1
Helarctos malayanus;Brunei;1
Helarctos malayanus;Bukit Am­­pang;1
Helarctos malayanus;Burma;1
Helarctos malayanus;Dong Phayayen-Khao;1
Helarctos malayanus;EL PASO;1
Helarctos malayanus;East Kalimantan;1
Helarctos malayanus;Edinburgh;1
Helarctos malayanus;El Niño;1
Helarctos malayanus;El Paso;1
Helarctos malayanus;Fairbanks;1
Helarctos malayanus;Finland;1
Helarctos malayanus;Florence;1
Helarctos malayanus;Freeland;1
Helarctos malayanus;Gombak;1
Helarctos malayanus;Guangdong;1
Helarctos malayanus;Guinea;1
Helarctos malayanus;Heliana;1
Helarctos malayanus;Humboldt County;1
Helarctos malayanus;Jakarta;1
Helarctos malayanus;Jambi;1
Helarctos malayanus;Japan;1
Helarctos malayanus;Java;1
Helarctos malayanus;Karelia;1
Helarctos malayanus;Kent;1
Helarctos malayanus;Kuala;1
Helarctos malayanus;Kuwait;1
Helarctos malayanus;Maverick;1
Helarctos malayanus;Mongolia;1
Helarctos malayanus;Montana;1
Helarctos malayanus;Myanmar;1
Helarctos malayanus;Netherlands;1
Helarctos malayanus;New Orleans';1
Helarctos malayanus;New Zealand;1
Helarctos malayanus;Oahu;1
Helarctos malayanus;Ore.;1
Helarctos malayanus;PORTLAND;1
Helarctos malayanus;Palm Springs;1
Helarctos malayanus;Pelabuhan;1
Helarctos malayanus;Penampang district;1
Helarctos malayanus;Peninsular;1
Helarctos malayanus;Portland;1
Helarctos malayanus;Puteh North;1
Helarctos malayanus;Rama;1
Helarctos malayanus;Rowlands;1
Helarctos malayanus;SINGAPORE;1
Helarctos malayanus;Sentosa island;1
Helarctos malayanus;South Africa;1
Helarctos malayanus;Sri Lanka;1
Helarctos malayanus;Sungkai;1
Helarctos malayanus;Temuan Orang Asli;1
Helarctos malayanus;Texas;1
Helarctos malayanus;Toronto;1
Helarctos malayanus;U.K.;1
Helarctos malayanus;United State;1
Helarctos malayanus;WASHINGTON;1
Helarctos malayanus;Waikiki;1
Helarctos malayanus;Yosemite;1
Helarctos malayanus;Zoo Miami;1
Helarctos malayanus;cetearyl;1
Helarctos malayanus;pangolin;1
Helarctos malayanus;the United Kingdom;1
Hyperoodon ampullatus;UK;28
Hyperoodon ampullatus;London;15
Hyperoodon ampullatus;North Wales;15
Hyperoodon ampullatus;Britain;13
Hyperoodon ampullatus;Scotland;12
Hyperoodon ampullatus;Iceland;10
Hyperoodon ampullatus;Northumberland;8
Hyperoodon ampullatus;Canada;6
Hyperoodon ampullatus;Wales;6
Hyperoodon ampullatus;England;5
Hyperoodon ampullatus;Porthmadog;5
Hyperoodon ampullatus;Rewilding Britain;5
Hyperoodon ampullatus;Nova Scotia;4
Hyperoodon ampullatus;Tokelove;4
Hyperoodon ampullatus;Bournemouth;3
Hyperoodon ampullatus;Faisalabad;3
Hyperoodon ampullatus;Greenland;3
Hyperoodon ampullatus;Greenwich;3
Hyperoodon ampullatus;Kent;3
Hyperoodon ampullatus;Svalbard;3
Hyperoodon ampullatus;Anglesey;2
Hyperoodon ampullatus;Bangor;2
Hyperoodon ampullatus;Barnes;2
Hyperoodon ampullatus;Bermondsey;2
Hyperoodon ampullatus;Blackfriars;2
Hyperoodon ampullatus;Cornwall;2
Hyperoodon ampullatus;Croydon;2
Hyperoodon ampullatus;Dartford;2
Hyperoodon ampullatus;Glasgow;2
Hyperoodon ampullatus;Gravesend;2
Hyperoodon ampullatus;Great Britain;2
Hyperoodon ampullatus;Ireland;2
Hyperoodon ampullatus;Kingston;2
Hyperoodon ampullatus;Lahore;2
Hyperoodon ampullatus;Machynlleth;2
Hyperoodon ampullatus;Mid Wales;2
Hyperoodon ampullatus;Munich;2
Hyperoodon ampullatus;Northern Ireland;2
Hyperoodon ampullatus;Norway;2
Hyperoodon ampullatus;Porthcawl;2
Hyperoodon ampullatus;Santa Cruz;2
Hyperoodon ampullatus;Southall;2
Hyperoodon ampullatus;Teddington;2
Hyperoodon ampullatus;Teddington Lock;2
Hyperoodon ampullatus;Thames;2
Hyperoodon ampullatus;US;2
Hyperoodon ampullatus;Wapping;2
Hyperoodon ampullatus;Warkworth;2
Hyperoodon ampullatus;Abergele;1
Hyperoodon ampullatus;Abersoch;1
Hyperoodon ampullatus;Alnmouth;1
Hyperoodon ampullatus;America;1
Hyperoodon ampullatus;Bahamas;1
Hyperoodon ampullatus;Benbecula;1
Hyperoodon ampullatus;Blainville;1
Hyperoodon ampullatus;Bodelwyddan;1
Hyperoodon ampullatus;California;1
Hyperoodon ampullatus;Campbeltown;1
Hyperoodon ampullatus;Ceredigion;1
Hyperoodon ampullatus;Chillingham;1
Hyperoodon ampullatus;Clyde;1
Hyperoodon ampullatus;DeRuiter;1
Hyperoodon ampullatus;Dorset;1
Hyperoodon ampullatus;Durley;1
Hyperoodon ampullatus;Flintshire;1
Hyperoodon ampullatus;France;1
Hyperoodon ampullatus;Germany;1
Hyperoodon ampullatus;Greece;1
Hyperoodon ampullatus;Halifax;1
Hyperoodon ampullatus;Holt;1
Hyperoodon ampullatus;Hunstanton;1
Hyperoodon ampullatus;Hut;1
Hyperoodon ampullatus;Hyperoodon;1
Hyperoodon ampullatus;Japan;1
Hyperoodon ampullatus;Jinnah Colony;1
Hyperoodon ampullatus;Kintyre;1
Hyperoodon ampullatus;La Jolla;1
Hyperoodon ampullatus;Lewis;1
Hyperoodon ampullatus;Lincolnshire;1
Hyperoodon ampullatus;Liverpool;1
Hyperoodon ampullatus;Llandudno;1
Hyperoodon ampullatus;Llanengan;1
Hyperoodon ampullatus;Llangernyw;1
Hyperoodon ampullatus;Llanidloes;1
Hyperoodon ampullatus;Londoners;1
Hyperoodon ampullatus;MPAs;1
Hyperoodon ampullatus;Mavros;1
Hyperoodon ampullatus;Mexico;1
Hyperoodon ampullatus;Mexico City;1
Hyperoodon ampullatus;Millbrae;1
Hyperoodon ampullatus;Montgomeryshire;1
Hyperoodon ampullatus;Mytek Stereo192-DSD;1
Hyperoodon ampullatus;N.S.;1
Hyperoodon ampullatus;Netherlands;1
Hyperoodon ampullatus;New Zealand;1
Hyperoodon ampullatus;Norfolk;1
Hyperoodon ampullatus;North Germany;1
Hyperoodon ampullatus;Pembrokeshire;1
Hyperoodon ampullatus;Pinnipeds;1
Hyperoodon ampullatus;Piraeus;1
Hyperoodon ampullatus;Prestatyn;1
Hyperoodon ampullatus;Rawalpindi;1
Hyperoodon ampullatus;Rhyl;1
Hyperoodon ampullatus;Ridley;1
Hyperoodon ampullatus;Sargodha;1
Hyperoodon ampullatus;Scilly;1
Hyperoodon ampullatus;Sera una noche;1
Hyperoodon ampullatus;Severn;1
Hyperoodon ampullatus;Shortland;1
Hyperoodon ampullatus;Sinopoli;1
Hyperoodon ampullatus;South Shetland Islands;1
Hyperoodon ampullatus;Sowerby;1
Hyperoodon ampullatus;Stirling;1
Hyperoodon ampullatus;Tenby;1
Hyperoodon ampullatus;Tiree;1
Hyperoodon ampullatus;the Isle of Sheppey;1
Hyperoodon ampullatus;the Isle of Skye;1
Hyperoodon ampullatus;the United States;1
Lipotes vexillifer;China;53
Lipotes vexillifer;PA;40
Lipotes vexillifer;London;39
Lipotes vexillifer;UK;10
Lipotes vexillifer;Iraq;7
Lipotes vexillifer;Japan;7
Lipotes vexillifer;Baiji;6
Lipotes vexillifer;Beijing;6
Lipotes vexillifer;Britain;6
Lipotes vexillifer;Mongabay;6
Lipotes vexillifer;Hubei;5
Lipotes vexillifer;India;5
Lipotes vexillifer;Poyang;5
Lipotes vexillifer;Brighton;4
Lipotes vexillifer;Getty;4
Lipotes vexillifer;Hampshire;4
Lipotes vexillifer;Northumberland;4
Lipotes vexillifer;Wuhan;4
Lipotes vexillifer;Chongqing;3
Lipotes vexillifer;Dongting;3
Lipotes vexillifer;Hubei Province;3
Lipotes vexillifer;Shanghai;3
Lipotes vexillifer;Anhui;2
Lipotes vexillifer;Belfast;2
Lipotes vexillifer;Berkeley;2
Lipotes vexillifer;Blyth beach;2
Lipotes vexillifer;Bournemouth;2
Lipotes vexillifer;Bow;2
Lipotes vexillifer;Diglea;2
Lipotes vexillifer;Dongting Lake;2
Lipotes vexillifer;Dorset;2
Lipotes vexillifer;East London;2
Lipotes vexillifer;Eastleigh;2
Lipotes vexillifer;Edinburgh;2
Lipotes vexillifer;ExCel;2
Lipotes vexillifer;France;2
Lipotes vexillifer;Glasgow;2
Lipotes vexillifer;Howick;2
Lipotes vexillifer;Hyde Park;2
Lipotes vexillifer;Jiangsu Province;2
Lipotes vexillifer;Kirkcaldy;2
Lipotes vexillifer;Kirkstall Rd;2
Lipotes vexillifer;Lido;2
Lipotes vexillifer;Marston;2
Lipotes vexillifer;Newcastle;2
Lipotes vexillifer;Pontefract;2
Lipotes vexillifer;Portsmouth;2
Lipotes vexillifer;Poyang Lake;2
Lipotes vexillifer;Primrose Hill;2
Lipotes vexillifer;Ringwood;2
Lipotes vexillifer;Scarborough;2
Lipotes vexillifer;Scotland;2
Lipotes vexillifer;Tyne;2
Lipotes vexillifer;Tynemouth;2
Lipotes vexillifer;US;2
Lipotes vexillifer;Victoria;2
Lipotes vexillifer;Washington;2
Lipotes vexillifer;West Bengal;2
Lipotes vexillifer;West Yorkshire;2
Lipotes vexillifer;Worcestershire;2
Lipotes vexillifer;Wuhu;2
Lipotes vexillifer;Xiaonanhai;2
Lipotes vexillifer;the United States;2
Lipotes vexillifer;Anhui Province;1
Lipotes vexillifer;Anqing;1
Lipotes vexillifer;Anqung;1
Lipotes vexillifer;Ashura;1
Lipotes vexillifer;Australia;1
Lipotes vexillifer;Baghdad;1
Lipotes vexillifer;Bahamas;1
Lipotes vexillifer;Bangladesh;1
Lipotes vexillifer;Berlin;1
Lipotes vexillifer;Bolivia;1
Lipotes vexillifer;California;1
Lipotes vexillifer;Canada;1
Lipotes vexillifer;Chennai;1
Lipotes vexillifer;Chongming;1
Lipotes vexillifer;Czechia;1
Lipotes vexillifer;Dolphin;1
Lipotes vexillifer;Dongting lakes;1
Lipotes vexillifer;Florida;1
Lipotes vexillifer;Ganga;1
Lipotes vexillifer;Hebei Province;1
Lipotes vexillifer;Hong Kong;1
Lipotes vexillifer;Honghu city;1
Lipotes vexillifer;Hooghly;1
Lipotes vexillifer;Hukou County;1
Lipotes vexillifer;Hunan province;1
Lipotes vexillifer;Iceland;1
Lipotes vexillifer;Ireland;1
Lipotes vexillifer;Jarić;1
Lipotes vexillifer;Jiangxi Province;1
Lipotes vexillifer;Jiayu county;1
Lipotes vexillifer;Karbala;1
Lipotes vexillifer;Kolkata;1
Lipotes vexillifer;Korea;1
Lipotes vexillifer;Luoshan;1
Lipotes vexillifer;Marco;1
Lipotes vexillifer;Marco Island;1
Lipotes vexillifer;Mexico;1
Lipotes vexillifer;Najaf;1
Lipotes vexillifer;Nanjing;1
Lipotes vexillifer;Naxos;1
Lipotes vexillifer;Norway;1
Lipotes vexillifer;Orinoco;1
Lipotes vexillifer;Pangolin;1
Lipotes vexillifer;Paris;1
Lipotes vexillifer;Paros;1
Lipotes vexillifer;Pennsylvania;1
Lipotes vexillifer;Platanista;1
Lipotes vexillifer;Saladdin province;1
Lipotes vexillifer;San Diego;1
Lipotes vexillifer;Shishou;1
Lipotes vexillifer;Shishou City;1
Lipotes vexillifer;Tasmania;1
Lipotes vexillifer;Tian;1
Lipotes vexillifer;U.K.;1
Lipotes vexillifer;U.S.;1
Lipotes vexillifer;Vietnam;1
Lipotes vexillifer;Xiangjiaba;1
Lipotes vexillifer;Xiaonanhia Dam;1
Lipotes vexillifer;Yichang;1
Lipotes vexillifer;Yueyang;1
Lipotes vexillifer;Yunnan;1
Lipotes vexillifer;Zhenjiang;1
Lipotes vexillifer;ivory;1
Lipotes vexillifer;the United Kingdom;1
Loxodonta africana;Botswana;71
Loxodonta africana;Kenya;43
Loxodonta africana;China;26
Loxodonta africana;Tarra;26
Loxodonta africana;Buckley;25
Loxodonta africana;Zimbabwe;24
Loxodonta africana;South Africa;23
Loxodonta africana;Nigeria;22
Loxodonta africana;U.S.;22
Loxodonta africana;Serengeti;21
Loxodonta africana;Tanzania;21
Loxodonta africana;Namibia;16
Loxodonta africana;Canada;15
Loxodonta africana;Chobe;15
Loxodonta africana;India;14
Loxodonta africana;UK;14
Loxodonta africana;Semba;13
